********************************************************************************
Filename: J:\AFCIS_DATA\E1 24\E1 24 O11\E1 24 O11 GA\E1 24 O11 DWS M00.fccp
Collected: 2024/08/13 10:38:45
"Report Created: 2024/10/22 14:33:07"
"Channels: Wall Thickness (4)"
"Axial Range: 2000.00 to 9000.00"
"Rotational Range: ALL"
"Z Range: 3.5000 to 5.0000"
"Percentiles: 1.0 to 99.0"
"Threshold: -10000000.0000 to 10000000.0000"
"Channel: Wall Thickness (4) "
"Axial Offset: 49.00"
"Rotational Offset: 180.00"
"EU Offset: 0.000000"
"EU Divisor: 3464.580000"
Axial,Minimum,Maximum,Mean
2234.2998,3.3675,3.4798,3.4130
2235.1499,3.3736,3.4783,3.4164
2236.0500,3.3690,3.4795,3.4146
2236.8999,3.3643,3.4752,3.4083
2237.7500,3.3502,3.4590,3.3970
2238.6499,3.3332,3.4362,3.3758
2239.5000,3.3014,4.1650,3.4044
2240.3501,3.2930,4.8577,3.9747
2241.2500,3.0540,6.1283,4.0615
2242.2000,3.0422,5.4191,4.0560
2243.1499,3.5589,5.1016,4.1140
2244.0500,3.5277,5.4650,4.1858
2245.0000,3.5320,5.6469,4.1346
2245.9500,3.5251,5.2171,4.0467
2246.8999,3.3736,5.4627,3.8366
2247.8501,2.9897,4.5148,3.4850
2248.7500,2.8959,4.5238,3.2604
2249.6499,2.8465,4.5264,3.2212
2250.6001,-0.0078,4.2415,2.1175
2251.5500,-0.0081,-0.0032,-0.0057
2252.4500,-0.0089,6.7272,2.8662
2253.3999,3.6991,6.8969,5.7316
2254.3999,3.0919,6.7200,4.5206
2255.3501,3.1513,6.2227,4.1981
2256.2500,3.5987,6.7976,4.6605
2257.1499,3.4662,5.9401,4.2334
2258.1001,3.4553,5.3045,4.1169
2259.0500,3.3715,5.1680,4.0126
2259.9500,3.3052,5.0194,3.8509
2260.8999,3.2728,4.7527,3.7637
2261.8501,3.2933,4.3425,3.7448
2262.7500,3.3436,5.4347,3.8429
2263.6499,-0.0078,3.6723,1.9853
2264.5500,-0.0066,3.9410,3.2665
2265.4500,3.5947,3.9760,3.7204
2266.3501,3.6048,3.9898,3.7040
2267.3000,3.6172,4.0441,3.7470
2268.2500,3.6316,3.9165,3.7073
2269.1499,3.6455,3.7794,3.7166
2270.0500,3.6559,3.7883,3.7274
2270.9500,3.6680,3.7970,3.7375
2271.8999,3.6775,3.8059,3.7463
2272.8501,3.6856,3.8114,3.7540
2273.8000,3.6960,3.8178,3.7606
2274.7500,3.6948,3.8224,3.7637
2275.6499,3.6911,3.8109,3.7572
2276.5500,2.8861,4.5573,3.7182
2277.4500,4.5215,4.6286,4.5756
2278.3999,4.5301,4.6378,4.5805
2279.3501,4.5365,4.6349,4.5821
2280.2500,2.1073,5.2289,4.7929
2281.2000,1.9659,5.2327,4.0159
2282.1499,1.9924,3.9165,3.0574
2283.0500,3.7699,3.8974,3.8433
2283.9500,3.7505,3.8769,3.8209
2284.8501,3.7456,4.0781,3.9082
2285.8000,3.9289,4.0695,4.0051
2286.7500,3.9243,4.0547,3.9937
2287.6499,3.9191,4.0527,3.9935
2288.5500,3.9272,4.0695,4.0098
2289.4500,3.8940,4.0801,4.0189
2290.3999,3.8166,4.0285,3.9248
2291.3999,3.8400,3.9696,3.9152
2292.3501,3.8472,5.3141,4.3351
2293.3000,4.5625,4.7466,4.6750
2294.3000,4.5936,4.7709,4.7002
2295.3000,4.6115,4.7968,4.7224
2296.2500,4.6338,5.4604,4.8159
2297.2000,4.6326,7.0211,6.2110
2298.2000,3.9604,5.6587,4.2567
2299.1499,3.9633,4.0926,4.0317
2300.1001,3.9615,4.0954,4.0348
2301.1001,3.9653,4.0934,4.0352
2302.0500,3.9682,4.0969,4.0356
2303.0000,3.9693,4.0923,4.0345
2303.9500,3.9734,4.1055,4.0414
2304.8999,3.9731,4.0963,4.0401
2305.8999,3.8279,4.0954,3.9674
2306.8501,3.8218,3.9785,3.9127
2307.8000,3.8550,4.5916,4.3212
2308.8000,4.4179,4.8846,4.5549
2309.8000,4.4230,4.5994,4.5362
2310.7500,4.4343,4.6040,4.5382
2311.7000,4.4340,4.6049,4.5418
2312.7000,3.1507,4.4958,3.9018
2313.6499,3.7676,3.9237,3.8621
2314.6001,3.7909,3.9162,3.8604
2315.5500,3.7892,3.9133,3.8580
2316.5000,3.7878,3.9096,3.8535
2317.5000,3.7834,3.9145,3.8515
2318.5000,3.7751,4.0692,3.8486
2319.4500,3.7702,4.0888,3.9230
2320.3999,3.7580,4.0917,3.9831
2321.3501,3.7543,4.0989,3.9867
2322.3000,3.7520,4.0937,3.9584
2323.3000,3.7352,4.0845,3.9089
2324.3000,3.7482,4.0395,3.8644
2325.2500,3.7205,3.8680,3.8071
2326.2000,3.7404,3.8657,3.8061
2327.1499,3.7413,3.8674,3.8059
2328.1001,3.7410,3.8804,3.8173
2329.0500,3.7488,3.9038,3.8321
2330.0000,3.7641,3.9179,3.8386
2331.0000,3.7875,3.9390,3.8530
2332.0000,3.7956,3.9110,3.8563
2332.9500,3.8085,3.9332,3.8743
2333.8999,3.8244,3.9777,3.9065
2334.8501,3.8544,4.0080,3.9392
2335.8000,-0.0078,4.0547,2.6014
2336.8000,-0.0078,5.0381,2.6401
2337.7500,4.3370,4.5382,4.4666
2338.7000,4.3442,4.5267,4.4614
2339.7000,4.3183,4.5082,4.4406
2340.7000,4.3122,4.5070,4.4371
2341.7000,4.3102,4.5099,4.4387
2342.6499,4.3119,4.5076,4.4371
2343.6001,4.3090,4.5085,4.4358
2344.6001,4.3064,4.5085,4.4366
2345.5500,4.3050,4.5091,4.4377
2346.5000,4.3122,4.5096,4.4359
2347.5000,4.3044,4.5114,4.4383
2348.5000,4.3113,4.5117,4.4399
2349.4500,4.3125,4.5119,4.4392
2350.3999,4.3122,4.5114,4.4393
2351.3999,4.3142,4.5114,4.4393
2352.3501,4.3134,4.5114,4.4392
2353.3000,4.3171,4.5114,4.4389
2354.3000,4.3177,4.5117,4.4399
2355.2500,4.3160,4.5114,4.4390
2356.2000,4.3165,4.5125,4.4392
2357.2000,4.3177,4.5114,4.4393
2358.2000,4.3168,4.5131,4.4391
2359.1499,4.3171,4.5125,4.4389
2360.1001,4.3177,4.5137,4.4389
2361.1001,4.3191,4.5137,4.4390
2362.0500,4.3183,4.5134,4.4390
2363.0000,4.3217,4.5151,4.4389
2364.0000,4.3223,4.5163,4.4393
2364.9500,4.3232,4.5148,4.4395
2365.8999,4.3243,4.5166,4.4399
2366.8999,4.3252,4.5157,4.4397
2367.8501,4.3235,4.5154,4.4397
2368.8000,4.3249,4.5192,4.4399
2369.8000,4.3290,4.5183,4.4396
2370.7500,4.3295,4.5192,4.4403
2371.7000,4.3327,4.5197,4.4404
2372.7000,4.3292,4.5189,4.4399
2373.7000,4.3333,4.5209,4.4405
2374.6499,4.3347,4.5192,4.4401
2375.6001,4.3365,4.5212,4.4406
2376.5500,4.3396,4.5215,4.4404
2377.4500,4.3391,4.5200,4.4400
2378.3999,4.3402,4.5203,4.4403
2379.3501,4.3414,4.5206,4.4405
2380.2500,4.3425,4.5209,4.4402
2381.2000,4.3431,4.5195,4.4401
2382.1499,4.3437,4.5209,4.4402
2383.0500,4.3448,4.5212,4.4400
2383.9500,4.3445,4.5197,4.4402
2384.8999,4.3468,4.5212,4.4404
2385.8501,4.3474,4.5206,4.4404
2386.7500,4.3483,4.5215,4.4409
2387.7000,4.3494,4.5215,4.4401
2388.6499,4.3494,4.5197,4.4397
2389.5500,4.3512,4.5192,4.4401
2390.4500,4.3520,4.5200,4.4402
2391.3999,4.3515,4.5180,4.4399
2392.3501,4.3529,4.5186,4.4399
2393.2500,4.3529,4.5189,4.4399
2394.2000,4.3544,4.5189,4.4398
2395.1499,4.3549,4.5192,4.4399
2396.0500,4.3561,4.5183,4.4400
2397.0000,4.3569,4.5183,4.4397
2397.9500,4.3584,4.5169,4.4392
2398.8501,4.3593,4.5163,4.4393
2399.7500,4.3616,4.5174,4.4395
2400.7000,4.3613,4.5160,4.4396
2401.6499,4.3613,4.5174,4.4396
2402.5500,4.3630,4.5163,4.4393
2403.5000,4.3642,4.5160,4.4398
2404.4500,4.3653,4.5148,4.4396
2405.3501,4.3662,4.5145,4.4397
2406.3000,4.3671,4.5134,4.4397
2407.2500,4.3676,4.5151,4.4396
2408.1499,4.3691,4.5128,4.4396
2409.1001,4.3702,4.5131,4.4393
2410.0500,4.3702,4.5119,4.4393
2410.9500,4.3711,4.5140,4.4392
2411.8999,4.3720,4.5119,4.4391
2412.8501,4.3731,4.5122,4.4389
2413.7500,4.3737,4.5117,4.4390
2414.7000,4.3748,4.5117,4.4387
2415.6499,4.3743,4.5117,4.4383
2416.6001,4.3754,4.5119,4.4385
2417.5500,4.3757,4.5119,4.4387
2418.5000,4.3774,4.5119,4.4385
2419.4500,4.3774,4.5108,4.4383
2420.3999,4.3769,4.5114,4.4379
2421.3501,4.3795,4.5117,4.4381
2422.3000,4.3803,4.5102,4.4381
2423.2500,4.3789,4.5102,4.4378
2424.1499,4.3795,4.5096,4.4378
2425.1001,4.3806,4.5111,4.4379
2426.0500,4.3812,4.5096,4.4376
2426.9500,4.3812,4.5096,4.4376
2427.8501,4.3818,4.5099,4.4377
2428.8000,4.3823,4.5093,4.4377
2429.7500,4.3823,4.5091,4.4375
2430.6499,4.3829,4.5082,4.4377
2431.5500,4.3838,4.5085,4.4378
2432.5000,4.3829,4.5085,4.4378
2433.4500,4.3835,4.5076,4.4375
2434.3501,4.3855,4.5079,4.4381
2435.2500,4.3849,4.5076,4.4379
2436.1499,4.3849,4.5065,4.4376
2437.1001,4.3849,4.5059,4.4379
2438.0500,4.3858,4.5062,4.4372
2438.9500,4.3847,4.5047,4.4370
2439.8501,4.3855,4.5036,4.4365
2440.7500,4.3844,4.5053,4.4365
2441.7000,4.3855,4.5047,4.4357
2442.6499,4.3838,4.5021,4.4352
2443.5500,4.3849,4.5024,4.4352
2444.4500,4.3847,4.5024,4.4348
2445.3501,4.3855,4.5033,4.4349
2446.3000,4.3841,4.5042,4.4350
2447.2500,4.3864,4.5027,4.4348
2448.1499,4.3852,4.5021,4.4350
2449.0500,4.3864,4.5010,4.4353
2450.0000,4.3867,4.5036,4.4355
2450.9500,4.3878,4.5033,4.4356
2451.8501,4.3878,4.5018,4.4358
2452.7500,4.3878,4.5027,4.4358
2453.6499,4.3893,4.5027,4.4364
2454.6001,4.3899,4.5018,4.4366
2455.5500,4.3901,4.5007,4.4368
2456.4500,4.3913,4.5007,4.4370
2457.3501,4.3919,4.5021,4.4376
2458.2500,4.3925,4.5018,4.4372
2459.2000,4.3916,4.5016,4.4376
2460.1499,4.3916,4.5004,4.4377
2461.0500,4.3919,4.5007,4.4380
2461.9500,4.3919,4.4978,4.4380
2462.8501,4.3910,4.4972,4.4383
