********************************************************************************
Filename: J:\AFCIS_DATA\E1 24\E1 24 K12\E1 24 K12 GA\E1 24 K12 DWS M01.fccp
Collected: 2024/08/16 00:16:15
"Report Created: 2024/10/22 13:58:17"
"Channels: Wall Thickness (4)"
"Axial Range: 2000.00 to 9000.00"
"Rotational Range: ALL"
"Z Range: 3.5000 to 5.0000"
"Percentiles: 1.0 to 99.0"
"Threshold: -10000000.0000 to 10000000.0000"
"Channel: Wall Thickness (4) "
"Axial Offset: 49.00"
"Rotational Offset: 180.00"
"EU Offset: 0.000000"
"EU Divisor: 3464.580000"
Axial,Minimum,Maximum,Mean
2359.5500,4.2940,4.3968,4.3406
2360.5000,4.2946,4.3974,4.3404
2361.4500,4.2937,4.3962,4.3404
2362.3501,4.2932,4.3962,4.3401
2363.2500,4.2943,4.3965,4.3402
2364.2000,4.2943,4.3959,4.3402
2365.1499,4.2955,4.3953,4.3402
2366.0500,4.2972,4.3950,4.3403
2366.9500,4.2960,4.3956,4.3404
2367.8501,4.2975,4.3953,4.3412
2368.8000,4.2981,4.3956,4.3420
2369.7500,4.2998,4.3962,4.3424
2370.6499,4.3004,4.3965,4.3434
2371.5500,4.3012,4.3959,4.3435
2372.4500,4.3010,4.3959,4.3440
2373.3501,4.3056,4.3959,4.3442
2374.2500,4.3053,4.3956,4.3439
2375.2000,4.3024,4.3948,4.3442
2376.1499,4.3018,4.3950,4.3435
2377.0500,4.3007,4.3950,4.3428
2377.9500,4.3050,4.3930,4.3427
2378.8501,4.3012,4.3936,4.3424
2379.7500,4.3033,4.3930,4.3424
2380.7000,4.3047,4.3930,4.3418
2381.6499,4.3047,4.3922,4.3418
2382.5500,4.3047,4.3919,4.3418
2383.4500,4.3047,4.3901,4.3412
2384.3501,4.3056,4.3899,4.3413
2385.2500,4.3073,4.3896,4.3403
2386.2000,4.3056,4.3870,4.3394
2387.1499,4.3053,4.3873,4.3388
2388.0500,4.3047,4.3867,4.3381
2388.9500,4.3056,4.3861,4.3376
2389.8501,4.3036,4.3852,4.3373
2390.7500,4.3044,4.3858,4.3375
2391.6499,4.3047,4.3858,4.3375
2392.6001,4.3067,4.3870,4.3384
2393.5500,4.3064,4.3867,4.3384
2394.4500,4.3064,4.3873,4.3390
2395.3501,4.3059,4.3884,4.3397
2396.2500,4.3070,4.3907,4.3403
2397.2000,4.3087,4.3910,4.3415
2398.1499,4.3096,4.3930,4.3426
2399.0500,4.3111,4.3925,4.3438
2399.9500,4.3116,4.3945,4.3448
2400.8501,4.3119,4.3942,4.3459
2401.7500,4.3128,4.3962,4.3464
2402.6499,4.3139,4.3959,4.3472
2403.6001,4.3142,4.3979,4.3475
2404.5500,4.3145,4.3979,4.3478
2405.4500,4.3154,4.3982,4.3486
2406.3501,4.3145,4.3997,4.3484
2407.3000,4.3139,4.4000,4.3491
2408.2500,4.3137,4.4002,4.3493
2409.1499,4.3145,4.4014,4.3498
2410.0500,4.3131,4.4043,4.3503
2410.9500,4.3145,4.4040,4.3508
2411.8999,4.3134,4.4063,4.3510
2412.8501,4.3125,4.4060,4.3517
2413.7500,4.3137,4.4077,4.3525
2414.6499,4.3128,4.4092,4.3530
2415.5500,4.3137,4.4092,4.3534
2416.5000,4.3145,4.4101,4.3541
2417.4500,4.3151,4.4109,4.3550
2418.3501,4.3148,4.4106,4.3560
2419.2500,4.3168,4.4127,4.3569
2420.2000,4.3171,4.4127,4.3580
2421.1499,4.3197,4.4132,4.3590
2422.0500,4.3194,4.4147,4.3603
2422.9500,4.3209,4.4155,4.3616
2423.8501,4.3217,4.4167,4.3629
2424.8000,4.3226,4.4170,4.3643
2425.7500,4.3223,4.4170,4.3656
2426.6499,4.3223,4.4179,4.3662
2427.6001,4.3217,4.4184,4.3671
2428.5500,4.3220,4.4199,4.3684
2429.4500,4.3214,4.4190,4.3695
2430.3501,4.3229,4.4204,4.3706
2431.3000,4.3232,4.4207,4.3716
2432.2500,4.3235,4.4245,4.3727
2433.1499,4.3240,4.4242,4.3743
2434.1001,4.3261,4.4248,4.3753
2435.0500,4.3249,4.4259,4.3759
2435.9500,4.3252,4.4259,4.3763
2436.8999,4.3246,4.4274,4.3768
2437.8501,4.3246,4.4288,4.3777
2438.7500,4.3264,4.4291,4.3783
2439.7000,4.3261,4.4306,4.3787
2440.6499,4.3269,4.4300,4.3793
2441.5500,4.3255,4.4329,4.3804
2442.5000,4.3255,4.4340,4.3806
2443.4500,4.3266,4.4340,4.3807
2444.3501,4.3240,4.4352,4.3812
2445.3000,4.3214,4.4349,4.3816
2446.2500,4.3177,4.4360,4.3814
2447.1499,4.3194,4.4363,4.3819
2448.1001,4.3209,4.4363,4.3824
2449.0500,4.3246,4.4363,4.3826
2450.0000,4.3246,4.4355,4.3830
2450.9500,4.3295,4.4349,4.3828
2451.8501,4.3327,4.4346,4.3831
2452.8000,4.3321,4.4352,4.3839
2453.7500,4.3344,4.4355,4.3839
2454.6499,4.3313,4.4366,4.3845
2455.5500,4.3344,4.4360,4.3855
2456.5000,4.3379,4.4352,4.3850
2457.4500,4.3382,4.4366,4.3850
2458.3501,4.3391,4.4352,4.3855
2459.3000,4.3373,4.4360,4.3851
2460.2500,4.3393,4.4360,4.3855
2461.1499,4.3414,4.4355,4.3858
2462.1001,4.3422,4.4343,4.3863
2463.0500,4.3437,4.4340,4.3861
2463.9500,4.3431,4.4343,4.3861
2464.8501,4.3445,4.4355,4.3861
2465.8000,4.3471,4.4357,4.3862
2466.7500,4.3480,4.4355,4.3862
2467.6499,4.3512,4.4357,4.3871
2468.6001,4.3518,4.4366,4.3873
2469.5500,4.3546,4.4360,4.3885
2470.4500,4.3575,4.4363,4.3896
2471.3501,4.3593,4.4381,4.3905
2472.3000,4.3607,4.4392,4.3920
2473.2500,4.3621,4.4407,4.3939
2474.1499,4.3633,4.4435,4.3966
2475.0500,4.3668,4.4473,4.3998
2476.0000,4.3708,4.4482,4.4021
2476.9500,4.3734,4.4499,4.4039
2477.8501,4.3743,4.4505,4.4040
2478.8000,4.3748,4.4482,4.4044
2479.7500,4.3743,4.4493,4.4041
2480.6499,4.3748,4.4487,4.4039
2481.5500,4.3725,4.4473,4.4034
2482.5000,4.3746,4.4484,4.4037
2483.4500,4.3728,4.4479,4.4034
2484.3501,4.3734,4.4476,4.4040
2485.3000,4.3746,4.4496,4.4041
2486.2500,4.3734,4.4470,4.4042
2487.1499,4.3763,4.4473,4.4050
2488.0500,4.3774,4.4487,4.4054
2489.0000,4.3809,4.4484,4.4064
2489.9500,4.3815,4.4479,4.4068
2490.8501,4.3826,4.4479,4.4077
2491.7500,4.3823,4.4487,4.4081
2492.6499,4.3835,4.4487,4.4084
2493.6001,4.3832,4.4493,4.4086
2494.5500,4.3826,4.4482,4.4084
2495.4500,4.3852,4.4479,4.4090
2496.3501,4.3838,4.4482,4.4085
2497.3000,4.3832,4.4479,4.4085
2497.8000,4.3812,4.4487,4.4083
2497.8999,4.3800,4.4496,4.4081
2498.0000,4.3789,4.4508,4.4098
2498.4500,4.3786,4.4493,4.4100
2499.3501,4.3760,4.4519,4.4101
2500.2500,4.3754,4.4528,4.4101
2501.1499,4.3751,4.4545,4.4101
2502.0500,4.3751,4.4554,4.4099
2502.9500,4.3728,4.4554,4.4103
2503.8501,4.3728,4.4542,4.4102
2504.7500,4.3728,4.4554,4.4102
2505.6499,4.3728,4.4557,4.4102
2506.5500,4.3708,4.4542,4.4099
2507.5000,4.3722,4.4562,4.4101
2508.4500,4.3682,4.4560,4.4104
2509.3501,4.3705,4.4580,4.4103
2510.2500,4.3676,4.4580,4.4103
2511.1499,4.3671,4.4565,4.4099
2512.0500,4.3671,4.4585,4.4099
2512.9500,4.3673,4.4580,4.4100
2513.8501,4.3656,4.4580,4.4099
2514.7500,4.3662,4.4574,4.4099
2515.6499,4.3645,4.4591,4.4097
2516.5500,4.3650,4.4585,4.4098
2517.4500,4.3653,4.4583,4.4102
2518.3999,4.3653,4.4597,4.4102
2519.2998,4.3650,4.4603,4.4101
2520.2000,4.3633,4.4594,4.4101
2521.1499,4.3613,4.4606,4.4101
2522.0500,4.3613,4.4603,4.4101
2522.9500,4.3613,4.4611,4.4104
2523.8501,4.3616,4.4611,4.4103
2524.7500,4.3604,4.4617,4.4105
2525.6499,4.3607,4.4609,4.4104
2526.5500,4.3601,4.4611,4.4102
2527.4500,4.3567,4.4600,4.4099
2528.3501,4.3604,4.4617,4.4098
2529.2500,4.3598,4.4614,4.4097
2530.1499,4.3595,4.4606,4.4099
2531.0500,4.3598,4.4597,4.4100
2531.9500,4.3584,4.4597,4.4101
2532.8999,4.3587,4.4609,4.4099
2533.8501,4.3595,4.4611,4.4101
2534.7500,4.3561,4.4603,4.4100
2535.6499,4.3593,4.4600,4.4099
2536.5500,4.3595,4.4600,4.4099
2537.4500,4.3584,4.4609,4.4100
2538.3501,4.3581,4.4597,4.4098
2539.2500,4.3569,4.4597,4.4100
2540.1499,4.3572,4.4600,4.4097
2541.0500,4.3584,4.4597,4.4099
2541.9500,4.3578,4.4600,4.4097
2542.8501,4.3558,4.4594,4.4096
2543.8000,4.3575,4.4591,4.4097
2544.7002,4.3575,4.4603,4.4096
2545.6001,4.3567,4.4594,4.4098
2546.5500,4.3584,4.4583,4.4096
2547.4500,4.3575,4.4580,4.4097
2548.3501,4.3575,4.4577,4.4096
2549.2500,4.3581,4.4594,4.4097
2550.1499,4.3601,4.4571,4.4096
2551.0500,4.3619,4.4562,4.4098
2551.9500,4.3610,4.4562,4.4098
2552.8501,4.3613,4.4568,4.4095
