********************************************************************************
Filename: J:\AFCIS_DATA\E1 24\E1 24 N20\E1 24 N20 GA\E1 24 N20 DWS M00.fccp
Collected: 2024/08/13 00:13:52
"Report Created: 2024/10/22 14:28:07"
"Channels: Wall Thickness (4)"
"Axial Range: 2000.00 to 9000.00"
"Rotational Range: ALL"
"Z Range: 3.5000 to 5.0000"
"Percentiles: 1.0 to 99.0"
"Threshold: -10000000.0000 to 10000000.0000"
"Channel: Wall Thickness (4) "
"Axial Offset: 49.00"
"Rotational Offset: 180.00"
"EU Offset: 0.000000"
"EU Divisor: 3464.580000"
Axial,Minimum,Maximum,Mean
2360.6001,4.3180,4.4510,4.3930
2361.5500,4.3194,4.4536,4.3934
2362.5000,4.3194,4.4542,4.3937
2363.4500,4.3183,4.4539,4.3936
2364.3999,4.3171,4.4551,4.3937
2365.3501,4.3151,4.4557,4.3940
2366.3000,4.3163,4.4542,4.3936
2367.2500,4.3134,4.4534,4.3930
2368.2000,4.3148,4.4557,4.3932
2369.1499,4.3134,4.4560,4.3937
2370.1001,4.3128,4.4554,4.3935
2371.0500,4.3122,4.4560,4.3935
2372.0000,4.3116,4.4545,4.3929
2373.0000,4.3096,4.4516,4.3928
2373.9500,4.3076,4.4508,4.3931
2374.8999,4.3102,4.4531,4.3923
2375.8501,4.3085,4.4539,4.3930
2376.8000,4.3073,4.4539,4.3929
2377.8000,4.3105,4.4513,4.3921
2378.7500,4.3038,4.4508,4.3921
2379.7000,4.3024,4.4502,4.3922
2380.7000,4.3010,4.4505,4.3919
2381.6499,4.2995,4.4499,4.3920
2382.6001,4.2995,4.4493,4.3916
2383.6001,4.2946,4.4496,4.3916
2384.5500,4.2955,4.4487,4.3913
2385.4500,4.2952,4.4476,4.3907
2386.3999,4.2937,4.4473,4.3911
2387.3999,4.2923,4.4476,4.3911
2388.3501,4.2949,4.4467,4.3914
2389.3000,4.2909,4.4467,4.3909
2390.2500,4.2903,4.4453,4.3910
2391.1499,4.2885,4.4464,4.3910
2392.1001,4.2868,4.4467,4.3906
2393.0500,4.2862,4.4464,4.3908
2393.9500,4.2854,4.4464,4.3908
2394.8999,4.2857,4.4467,4.3905
2395.8999,4.2862,4.4453,4.3904
2396.8501,4.2862,4.4456,4.3903
2397.7500,4.2828,4.4482,4.3901
2398.7000,4.2810,4.4470,4.3905
2399.6499,4.2848,4.4450,4.3903
2400.6001,4.2822,4.4433,4.3903
2401.5500,4.2857,4.4441,4.3904
