********************************************************************************
Filename: J:\AFCIS_DATA\E1 24\E1 24 L10\E1 24 L10 GA\E1 24 L10 DWS M00.fccp
Collected: 2024/08/15 16:10:09
"Report Created: 2024/10/22 14:18:48"
"Channels: Wall Thickness (4)"
"Axial Range: 2000.00 to 9000.00"
"Rotational Range: ALL"
"Z Range: 3.5000 to 5.0000"
"Percentiles: 1.0 to 99.0"
"Threshold: -10000000.0000 to 10000000.0000"
"Channel: Wall Thickness (4) "
"Axial Offset: 49.00"
"Rotational Offset: 180.00"
"EU Offset: 0.000000"
"EU Divisor: 3464.580000"
Axial,Minimum,Maximum,Mean
2357.5500,4.3532,4.4228,4.3862
2358.4500,4.3541,4.4219,4.3858
2359.3501,4.3518,4.4222,4.3858
2360.2500,4.3526,4.4233,4.3857
2361.2000,4.3529,4.4256,4.3858
2362.1499,4.3520,4.4248,4.3853
2363.0500,4.3494,4.4259,4.3849
2363.9500,4.3509,4.4282,4.3851
2364.7998,4.3520,4.4294,4.3853
2365.6499,4.3500,4.4291,4.3853
2366.5500,4.3503,4.4303,4.3852
2367.5000,4.3494,4.4259,4.3845
2368.4500,4.3492,4.4256,4.3838
2369.3501,4.3489,4.4294,4.3843
2370.2500,4.3483,4.4277,4.3841
2371.1499,4.3489,4.4288,4.3843
2372.0500,4.3477,4.4274,4.3837
2372.9500,4.3457,4.4334,4.3833
2373.8501,4.3466,4.4280,4.3829
2374.7500,4.3460,4.4271,4.3824
2375.6499,4.3422,4.4288,4.3826
2376.5500,4.3437,4.4306,4.3825
2377.4500,4.3448,4.4300,4.3824
2378.3501,4.3445,4.4311,4.3820
2379.2500,4.3471,4.4294,4.3824
2380.2000,4.3494,4.4317,4.3836
2381.1499,4.3494,4.4308,4.3845
2382.0500,4.3486,4.4285,4.3840
2382.9500,4.3474,4.4311,4.3832
2383.8501,4.3445,4.4294,4.3813
2384.7500,4.3466,4.4265,4.3815
2385.6499,4.3454,4.4274,4.3823
2386.5500,4.3442,4.4271,4.3820
2387.4500,4.3448,4.4282,4.3819
2388.3501,4.3425,4.4306,4.3820
2389.3000,4.3431,4.4326,4.3822
2390.2002,4.3422,4.4317,4.3818
2391.1001,4.3417,4.4334,4.3818
2392.0000,4.3419,4.4346,4.3821
2392.8501,4.3414,4.4343,4.3820
2393.8000,4.3422,4.4331,4.3820
2394.7002,4.3414,4.4349,4.3828
2395.6001,4.3411,4.4357,4.3828
2396.5000,4.3417,4.4366,4.3841
