********************************************************************************
Filename: J:\AFCIS_DATA\E1 24\E1 24 K12\E1 24 K12 GA\E1 24 K12 DWS M02.fccp
Collected: 2024/08/16 06:50:46
"Report Created: 2024/10/22 14:01:58"
"Channels: Diameter (1)"
"Axial Range: 2000.00 to 9000.00"
"Rotational Range: ALL"
"Z Range: 103.0000 to 108.0000"
"Percentiles: 0.0 to 100.0"
"Threshold: -10000000.0000 to 10000000.0000"
"Channel: Diameter (1) "
"Axial Offset: 20.40"
"Rotational Offset: 90.00"
"EU Offset: 796089.461409"
"EU Divisor: -7442.007592"
Axial,Minimum,Maximum,Mean
3439.1500,105.3296,105.3877,105.3655
3448.2999,105.3234,105.3943,105.3672
3457.4500,105.3227,105.3946,105.3595
3466.6002,105.3056,105.3829,105.3432
3475.7501,105.2879,105.3613,105.3221
3484.7999,105.2699,105.3390,105.3017
3493.8500,105.2573,105.3237,105.2855
3502.9500,105.2496,105.3130,105.2751
3512.1002,105.2456,105.3082,105.2709
3521.2501,105.2441,105.3082,105.2710
3530.3500,105.2463,105.3108,105.2747
3539.5001,105.2523,105.3164,105.2814
3548.6500,105.2617,105.3243,105.2912
3557.7501,105.2743,105.3345,105.3033
3566.8500,105.2880,105.3461,105.3173
3575.9000,105.3044,105.3587,105.3322
3584.9500,105.3237,105.3712,105.3478
3594.0001,105.3434,105.3840,105.3640
3603.0499,105.3640,105.4002,105.3812
3612.1998,105.3820,105.4199,105.3992
3621.3500,105.3981,105.4376,105.4166
3630.4500,105.4079,105.4506,105.4304
3639.6002,105.4157,105.4602,105.4387
3648.7999,105.4180,105.4641,105.4424
3657.9500,105.4195,105.4701,105.4443
3667.0499,105.4172,105.4733,105.4449
3676.1500,105.4166,105.4759,105.4436
3685.2501,105.4115,105.4747,105.4409
3694.3500,105.3990,105.4747,105.4345
3703.4500,105.3774,105.4672,105.4211
3712.6002,105.3542,105.4498,105.4013
3721.7501,105.3328,105.4275,105.3793
3730.8500,105.3168,105.4049,105.3590
3739.9500,105.3031,105.3860,105.3420
3749.0499,105.2930,105.3714,105.3285
3758.1998,105.2872,105.3601,105.3182
3767.2999,105.2820,105.3521,105.3126
3776.3500,105.2858,105.3461,105.3104
3785.4500,105.2854,105.3445,105.3111
3794.5499,105.2891,105.3466,105.3141
3803.5499,105.2913,105.3477,105.3191
3812.5499,105.2961,105.3536,105.3262
3821.6000,105.3048,105.3587,105.3339
3830.6998,105.3090,105.3671,105.3408
3839.8500,105.3044,105.3739,105.3445
3849.0001,105.2809,105.3769,105.3409
3858.1998,105.2432,105.3750,105.3266
3867.2999,105.2200,105.3636,105.3055
3876.3500,105.2184,105.3409,105.2919
3885.4500,105.2317,105.3398,105.2964
3894.5001,105.2630,105.3709,105.3217
3903.5499,105.3052,105.3984,105.3540
3912.6998,105.3458,105.4158,105.3808
3921.8500,105.3625,105.4260,105.3976
3930.9500,105.3808,105.4298,105.4034
3940.0499,105.3642,105.4274,105.3963
3949.1998,105.3310,105.4191,105.3799
3958.4000,105.3103,105.4027,105.3575
3967.5499,105.2913,105.3750,105.3338
3976.6500,105.2622,105.3484,105.3115
3985.7501,105.2675,105.3331,105.2948
3994.9000,105.2567,105.3226,105.2821
4004.0001,105.2442,105.3155,105.2734
4013.1002,105.2393,105.3097,105.2686
4022.2501,105.2394,105.3074,105.2683
4031.3500,105.2381,105.3066,105.2709
4040.4500,105.2159,105.3085,105.2766
4049.5499,105.2586,105.3126,105.2846
4058.6998,105.2711,105.3196,105.2950
4067.8500,105.2856,105.3259,105.3057
4076.9500,105.2991,105.3344,105.3170
4086.0499,105.3113,105.3441,105.3291
4095.1998,105.3207,105.3605,105.3430
4104.3500,105.3341,105.3762,105.3592
4113.4500,105.3493,105.3939,105.3759
4122.5504,105.3634,105.4082,105.3900
4131.6500,105.3693,105.4187,105.3985
4140.7496,105.3705,105.4230,105.4015
4149.8502,105.3680,105.4259,105.4016
4158.9498,105.3669,105.4266,105.4010
4168.0504,105.3619,105.4258,105.3985
4177.1500,105.3505,105.4260,105.3929
4186.2496,105.3355,105.4176,105.3822
4195.3502,105.3129,105.4023,105.3651
4204.4498,105.2956,105.3884,105.3428
4213.5504,105.2840,105.3519,105.3196
4222.6998,105.2745,105.3308,105.2994
4231.8502,105.2628,105.3188,105.2851
4240.9498,105.2495,105.3102,105.2750
4250.0504,105.2347,105.3039,105.2686
4259.1500,105.2391,105.3026,105.2663
4268.1998,105.2359,105.3011,105.2663
4277.1500,105.2359,105.3038,105.2690
4286.1500,105.2386,105.3077,105.2738
4295.1998,105.2434,105.3125,105.2799
4304.1998,105.2505,105.3195,105.2875
4313.1998,105.2561,105.3294,105.2957
4322.1998,105.2586,105.3360,105.3037
4331.1998,105.2679,105.3387,105.3087
4340.2496,105.2734,105.3365,105.3084
4349.3502,105.2707,105.3247,105.2995
4358.4498,105.2566,105.3052,105.2828
4367.5504,105.2390,105.2813,105.2618
4376.6002,105.2273,105.2628,105.2500
4385.6002,105.2296,105.2774,105.2592
4394.6500,105.2503,105.3060,105.2841
4403.7496,105.2788,105.3340,105.3105
4412.7999,105.3019,105.3508,105.3293
4421.8502,105.3114,105.3555,105.3370
4430.9000,105.3152,105.3507,105.3344
4440.0001,105.3015,105.3382,105.3229
4449.1002,105.2803,105.3235,105.3064
4458.1998,105.2304,105.3069,105.2874
4467.2999,105.2510,105.2926,105.2692
4476.2999,105.2265,105.2805,105.2534
4485.3502,105.2179,105.2720,105.2414
4494.4000,105.2108,105.2659,105.2337
4503.4000,105.2058,105.2617,105.2291
4512.4000,105.2065,105.2597,105.2283
4521.4000,105.2094,105.2590,105.2307
4530.4498,105.2162,105.2596,105.2360
4539.5001,105.2249,105.2633,105.2433
4548.5504,105.2320,105.2688,105.2510
4557.6998,105.2391,105.2746,105.2583
4566.7999,105.2449,105.2825,105.2661
4575.8502,105.2520,105.2958,105.2754
4584.9000,105.2620,105.3098,105.2860
4593.9000,105.2722,105.3255,105.2977
4602.9498,105.2845,105.3423,105.3106
4612.0001,105.2988,105.3536,105.3245
4621.0504,105.3118,105.3570,105.3356
4630.1998,105.3136,105.3556,105.3376
4639.3502,105.3059,105.3499,105.3310
4648.4498,105.2968,105.3415,105.3216
4657.6002,105.2872,105.3325,105.3123
4666.6998,105.2805,105.3259,105.3046
4675.7496,105.2659,105.3203,105.2960
4684.8502,105.2492,105.3128,105.2855
4693.9498,105.2352,105.3038,105.2743
4703.0504,105.2262,105.2909,105.2629
4712.1500,105.2198,105.2753,105.2508
4721.2496,105.2149,105.2588,105.2389
4730.3502,105.2127,105.2483,105.2290
4739.4000,105.2012,105.2422,105.2214
4748.4498,105.1969,105.2389,105.2162
4757.5504,105.1949,105.2362,105.2138
4766.6002,105.1951,105.2351,105.2133
4775.6500,105.1977,105.2329,105.2147
4784.6998,105.2030,105.2338,105.2172
4793.7496,105.2051,105.2328,105.2201
4802.7999,105.2082,105.2327,105.2236
4811.8502,105.2106,105.2371,105.2272
4820.9498,105.2149,105.2429,105.2298
4830.0504,105.2020,105.2458,105.2272
4839.1500,105.1808,105.2464,105.2193
4848.1998,105.1533,105.2449,105.2049
4857.2496,105.1185,105.2364,105.1828
