********************************************************************************
Filename: J:\AFCIS_DATA\E1 24\E1 24 E06\E1 24 E06 GA\E1 24 E06 DWS M00.fccp
Collected: 2024/08/19 00:26:57
"Report Created: 2024/10/22 13:49:56"
"Channels: Diameter (1)"
"Axial Range: 2000.00 to 9000.00"
"Rotational Range: ALL"
"Z Range: 103.0000 to 108.0000"
"Percentiles: 1.0 to 98.0"
"Threshold: -10000000.0000 to 10000000.0000"
"Channel: Diameter (1) "
"Axial Offset: 20.40"
"Rotational Offset: 90.00"
"EU Offset: 788012.215099"
"EU Divisor: -7372.416702"
Axial,Minimum,Maximum,Mean
2320.9500,104.9544,104.9898,104.9776
2321.8500,104.9322,104.9701,104.9565
2322.7999,104.9204,104.9454,104.9363
2323.7501,104.8947,104.9356,104.9194
2324.6500,104.8533,104.9183,104.8904
2325.5499,104.7985,104.8682,104.8402
2326.4500,104.6936,104.7927,104.7562
2327.3500,104.4845,104.6926,104.6106
2328.2501,104.1865,104.4745,104.3519
2329.2000,103.8577,104.1758,104.0304
2330.1500,103.6848,103.8462,103.7497
2331.0499,103.6792,103.7339,103.7055
2331.9500,103.6759,103.7314,103.7043
2332.8500,103.6788,103.7370,103.7085
2333.7501,103.6924,103.7504,103.7247
2334.6500,103.7051,103.7533,103.7294
2335.5499,103.7069,103.7562,103.7316
2336.4500,103.7093,103.7587,103.7333
2337.3500,103.7101,103.7626,103.7368
2338.2999,103.7100,103.7632,103.7370
2339.2501,103.7134,103.7694,103.7432
2340.1500,103.7212,103.7739,103.7468
2341.0499,103.7249,103.7782,103.7524
2341.9500,103.7237,103.7805,103.7536
2342.8500,103.7344,103.7869,103.7607
2343.7501,103.7381,103.7948,103.7682
2344.6500,103.7371,103.7999,103.7700
2345.6000,103.7450,103.8017,103.7749
2346.5499,103.7543,103.8072,103.7817
2347.4500,103.7565,103.8105,103.7849
2348.3500,103.7572,103.8139,103.7847
2349.2501,103.7611,103.8239,103.7969
2350.1500,103.7687,103.8280,103.8024
2351.0499,103.7816,103.8321,103.8076
2351.9500,103.7834,103.8353,103.8119
2352.8500,103.7899,103.8390,103.8159
2353.7501,103.7933,103.8418,103.8192
2354.6500,103.7967,103.8444,103.8221
2355.5499,103.7994,103.8466,103.8247
2356.4500,103.8017,103.8467,103.8267
2357.4000,103.8022,103.8486,103.8288
2358.3500,103.8075,103.8530,103.8319
2359.2501,103.8091,103.8546,103.8340
2360.1500,103.8113,103.8557,103.8357
2361.0499,103.8132,103.8570,103.8372
2361.9500,103.8146,103.8577,103.8383
2362.8500,103.8154,103.8586,103.8393
2363.7501,103.8171,103.8589,103.8403
2364.6500,103.8186,103.8591,103.8411
2365.6000,103.8194,103.8593,103.8419
2366.5001,103.8205,103.8600,103.8426
2367.4000,103.8211,103.8597,103.8430
2368.3500,103.8219,103.8601,103.8435
2369.2501,103.8227,103.8599,103.8438
2370.1500,103.8228,103.8599,103.8440
2371.0499,103.8226,103.8600,103.8442
2371.9500,103.8236,103.8604,103.8443
2372.8500,103.8238,103.8597,103.8445
2373.7501,103.8236,103.8592,103.8445
2374.6500,103.8242,103.8592,103.8445
2375.5499,103.8245,103.8589,103.8445
2376.5001,103.8247,103.8591,103.8446
2377.4500,103.8253,103.8585,103.8445
2378.3500,103.8251,103.8584,103.8443
2379.2501,103.8255,103.8578,103.8442
2380.1500,103.8255,103.8576,103.8441
2381.0499,103.8258,103.8576,103.8439
2381.9500,103.8250,103.8570,103.8437
2382.8500,103.8260,103.8561,103.8435
2383.7501,103.8266,103.8557,103.8433
2384.7000,103.8268,103.8551,103.8432
2385.6002,103.8277,103.8544,103.8431
2386.5001,103.8283,103.8548,103.8431
2387.4500,103.8280,103.8539,103.8429
2388.3500,103.8281,103.8536,103.8427
2389.2501,103.8281,103.8531,103.8425
2390.1500,103.8281,103.8528,103.8423
2391.1000,103.8287,103.8521,103.8423
2392.0499,103.8291,103.8515,103.8422
2392.9500,103.8302,103.8511,103.8420
2393.8500,103.8300,103.8509,103.8419
2394.7501,103.8302,103.8502,103.8417
2395.7000,103.8299,103.8501,103.8415
2396.6500,103.8304,103.8500,103.8414
2397.5499,103.8307,103.8501,103.8414
2398.4500,103.8312,103.8501,103.8412
2399.3500,103.8312,103.8500,103.8410
2400.2999,103.8315,103.8498,103.8408
2401.2501,103.8312,103.8498,103.8407
2402.1500,103.8316,103.8498,103.8406
2403.0499,103.8319,103.8497,103.8406
2403.9500,103.8306,103.8498,103.8404
2404.9000,103.8308,103.8498,103.8403
2405.8500,103.8314,103.8504,103.8402
2406.7501,103.8308,103.8504,103.8401
2407.6500,103.8307,103.8504,103.8400
2408.5499,103.8308,103.8501,103.8400
2409.5001,103.8304,103.8504,103.8398
2410.4500,103.8303,103.8502,103.8398
2411.3500,103.8298,103.8505,103.8398
2412.2501,103.8293,103.8513,103.8398
2413.1500,103.8296,103.8508,103.8398
2414.0499,103.8292,103.8511,103.8398
2415.0001,103.8285,103.8513,103.8396
2415.9500,103.8280,103.8511,103.8398
2416.8500,103.8272,103.8516,103.8398
2417.7501,103.8280,103.8516,103.8399
2418.6500,103.8269,103.8519,103.8401
2419.5499,103.8268,103.8517,103.8401
2420.4500,103.8262,103.8521,103.8401
2421.4000,103.8257,103.8521,103.8400
2422.3500,103.8258,103.8524,103.8401
2423.2501,103.8249,103.8525,103.8401
2424.1500,103.8250,103.8530,103.8400
2425.0499,103.8247,103.8528,103.8399
2425.9500,103.8251,103.8530,103.8400
2426.9000,103.8245,103.8531,103.8401
2427.8500,103.8242,103.8531,103.8401
2428.7501,103.8239,103.8530,103.8402
2429.6500,103.8232,103.8534,103.8403
2430.5499,103.8232,103.8534,103.8403
2431.4500,103.8232,103.8535,103.8403
2432.4000,103.8227,103.8540,103.8403
2433.3500,103.8216,103.8542,103.8403
2434.2501,103.8209,103.8544,103.8404
2435.1500,103.8207,103.8547,103.8406
2436.0499,103.8207,103.8548,103.8406
2436.9500,103.8204,103.8547,103.8407
2437.9000,103.8201,103.8551,103.8408
2438.8500,103.8200,103.8554,103.8408
2439.7501,103.8192,103.8557,103.8409
2440.6500,103.8190,103.8561,103.8409
2441.5499,103.8190,103.8562,103.8410
2442.4500,103.8188,103.8569,103.8410
2443.3500,103.8177,103.8570,103.8411
2444.2501,103.8185,103.8576,103.8412
2445.2000,103.8177,103.8577,103.8415
2446.1500,103.8175,103.8578,103.8416
2447.0499,103.8173,103.8586,103.8418
2447.9500,103.8174,103.8592,103.8419
2448.8500,103.8169,103.8597,103.8423
2449.7501,103.8173,103.8601,103.8425
2450.6500,103.8166,103.8608,103.8427
2451.5499,103.8167,103.8611,103.8429
2452.4500,103.8156,103.8616,103.8430
2453.3500,103.8154,103.8619,103.8432
2454.2501,103.8161,103.8619,103.8435
2455.1500,103.8159,103.8620,103.8437
2456.0499,103.8150,103.8627,103.8440
2456.9500,103.8150,103.8631,103.8442
2457.8500,103.8154,103.8637,103.8446
2458.7501,103.8152,103.8646,103.8448
2459.7000,103.8156,103.8649,103.8450
2460.6500,103.8151,103.8654,103.8455
2461.5001,103.8155,103.8658,103.8460
2462.3500,103.8148,103.8668,103.8465
2463.2501,103.8154,103.8668,103.8467
2464.1500,103.8148,103.8671,103.8467
2465.0499,103.8156,103.8673,103.8468
2465.9500,103.8147,103.8671,103.8468
2466.8500,103.8144,103.8666,103.8468
2467.7501,103.8146,103.8671,103.8466
2468.6500,103.8147,103.8671,103.8465
2469.2501,103.8133,103.8708,103.8473
2469.4000,103.8201,103.8740,103.8525
2469.6500,103.8188,103.8718,103.8519
2470.2999,103.8182,103.8725,103.8521
2471.1500,103.8190,103.8729,103.8525
2472.0499,103.8196,103.8734,103.8530
2472.9500,103.8194,103.8740,103.8535
2473.8500,103.8205,103.8746,103.8541
2474.7501,103.8207,103.8752,103.8544
2475.6500,103.8204,103.8768,103.8553
2476.5499,103.8211,103.8768,103.8556
2477.4500,103.8219,103.8778,103.8561
2478.3500,103.8217,103.8789,103.8565
2479.2501,103.8224,103.8795,103.8572
2480.1500,103.8220,103.8806,103.8578
2481.0499,103.8232,103.8806,103.8582
2481.9500,103.8230,103.8818,103.8588
2482.8500,103.8245,103.8828,103.8595
2483.6998,103.8249,103.8837,103.8603
2484.5499,103.8260,103.8850,103.8610
2485.4500,103.8254,103.8858,103.8616
2486.3500,103.8257,103.8867,103.8627
2487.2501,103.8264,103.8878,103.8630
2488.1500,103.8273,103.8878,103.8637
