********************************************************************************
Filename: J:\AFCIS_DATA\E1 24\E1 24 M03\E1 24 M03 GA\E1 24 M03 DWS M01.fccp
Collected: 2024/08/17 20:37:33
"Report Created: 2024/10/22 14:23:36"
"Channels: Diameter (1)"
"Axial Range: 2000.00 to 9000.00"
"Rotational Range: ALL"
"Z Range: 103.0000 to 108.0000"
"Percentiles: 1.0 to 98.0"
"Threshold: -10000000.0000 to 10000000.0000"
"Channel: Diameter (1) "
"Axial Offset: 20.40"
"Rotational Offset: 90.00"
"EU Offset: 790038.979334"
"EU Divisor: -7389.708984"
Axial,Minimum,Maximum,Mean
3394.5001,104.1294,104.2117,104.1715
3403.3500,104.1336,104.2094,104.1733
3412.2501,104.1404,104.2061,104.1753
3421.1002,104.1479,104.2036,104.1780
3429.9500,104.1577,104.1999,104.1799
3438.8500,104.1623,104.1958,104.1792
3447.7999,104.1585,104.1904,104.1751
3456.7501,104.1509,104.1816,104.1684
3465.6002,104.1419,104.1722,104.1598
3474.4000,104.1382,104.1714,104.1563
3483.2501,104.1379,104.1789,104.1599
3492.1500,104.1458,104.1925,104.1715
3501.0001,104.1619,104.2049,104.1861
3509.8500,104.1773,104.2159,104.1988
3518.6500,104.1900,104.2251,104.2088
3527.4500,104.1982,104.2324,104.2161
3536.2999,104.2033,104.2398,104.2218
3545.1002,104.2049,104.2466,104.2262
3553.9000,104.2075,104.2543,104.2306
3562.7501,104.2096,104.2619,104.2347
3571.6500,104.2129,104.2662,104.2391
3580.5499,104.2157,104.2708,104.2430
3589.4500,104.2166,104.2747,104.2461
3598.3500,104.2194,104.2797,104.2495
3607.2501,104.2225,104.2823,104.2526
3616.1500,104.2239,104.2831,104.2549
3625.0499,104.2266,104.2831,104.2571
3634.0001,104.2289,104.2839,104.2590
3642.9500,104.2314,104.2852,104.2609
3651.8500,104.2329,104.2858,104.2620
3660.7501,104.2329,104.2872,104.2632
3669.6002,104.2366,104.2903,104.2647
3678.4500,104.2379,104.2930,104.2664
3687.2999,104.2409,104.2973,104.2691
3696.1002,104.2454,104.3011,104.2724
3704.9500,104.2485,104.3061,104.2769
3713.7999,104.2511,104.3110,104.2826
3722.6500,104.2542,104.3176,104.2876
3731.5499,104.2574,104.3217,104.2908
3740.4500,104.2586,104.3262,104.2932
3749.3500,104.2597,104.3291,104.2946
3758.2501,104.2605,104.3331,104.2972
3767.1500,104.2623,104.3362,104.2995
3776.0001,104.2661,104.3398,104.3024
3784.8500,104.2696,104.3431,104.3056
3793.7501,104.2723,104.3459,104.3086
3802.6500,104.2743,104.3489,104.3114
3811.5499,104.2770,104.3521,104.3142
3820.4500,104.2784,104.3549,104.3174
3829.4000,104.2793,104.3574,104.3205
3838.3500,104.2829,104.3609,104.3231
3847.2999,104.2846,104.3646,104.3256
